,0,wifi_person,blue_person,vendors_wifi,vendors_blue,signal_wifi,signal_blue,Temperature,Precp,event,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
2021-11-11,1746,163.64509017615754,2091.4809561022894,13.361614767247644,10.76899612662848,46479.60271548077,30737.242407395395,10.916658179281502,7.842859570447512,8.264497894494875,8.501470846873765,10.713598995479998,11.637498494564003,8.3754590014337,10.670759679827041,9.340287238853659
2021-11-12,2099,277.0832023801176,1205.4365017121931,9.799407299907898,12.299639932367507,28642.534322211926,89716.79798355841,11.050098036382042,10.772851911192289,10.872814157874599,11.033141912806064,9.301904518574545,8.522111067972387,8.283433399695067,9.138837412934027,11.38678293535244
2021-11-13,1459,256.04850967647457,2235.8244215645154,9.362065467657994,10.165808151675865,44887.940945035814,127650.3246018989,10.768335156430199,7.049437231526122,9.641582621250642,8.948312792808764,9.645849193159526,9.90044074252684,9.936501927334271,7.927565631096496,10.770205071935909
2021-11-14,1476,276.6557306860965,1825.7176652949424,9.096747800158715,10.042888302066698,25909.15412832592,161568.846037284,9.149410503330966,11.646712522493525,10.209659006255778,10.20343710414476,10.655514049786673,10.486810134135201,10.299452280262942,8.531819479641106,10.8728558628724
2021-11-15,1102,85.62473338894466,2013.5872110215607,10.710988999973056,9.320569277166497,40620.04806021707,15021.719120165428,11.046398590935546,20.513674299377563,9.37587421772829,8.182813108755083,9.909600254239267,9.247998439378875,10.748524479208795,10.564725774445572,10.194910212455577
2021-11-16,1427,172.04901761402522,1641.6314918152896,10.419402452210257,9.685605392727583,95377.43156543848,31706.51516475441,10.696497904845431,5.74390079414745,10.763018081848452,9.825277618558168,8.86472330590171,10.121940226539895,8.759695294575463,7.713332896409498,10.477223692916992
2021-11-17,1633,104.64665266634744,2327.0097130090444,10.756976945884482,9.63331083303077,84256.45656434464,213148.9169829043,9.388480907435307,18.879053431577333,11.900484470669092,8.553833940637748,9.288110006659114,8.597593054063035,9.985802657721651,8.685758287384356,10.4348879507816
2021-11-18,1944,-9.205550313290871,2123.916846797986,9.021076266582382,9.535947856513438,54207.753163152316,32307.704996904795,9.37324773693111,11.426341602356622,9.79352337700279,10.478755128521318,7.446027256823096,10.38018144651527,9.93372106404306,10.356080374964682,10.53796906656875
2021-11-19,1809,232.6311306889823,1562.0244562634596,9.478384216041551,9.678744394253014,46069.67031760326,74139.89266359128,12.044596951741743,5.4692026950174455,11.437103486560183,10.633919542644957,8.52285218678835,12.709884708675192,9.503950986046275,9.10736432342598,10.469792558805691
2021-11-20,1093,325.35832716693983,1444.1471836710218,8.570518459654988,10.219955400964928,36736.68646009597,48801.86165440042,8.905800752907373,9.99383830675973,8.675611081509441,10.34807391914469,11.477114825579774,10.91994187004025,7.99678209992446,9.78978250065324,10.562534707168577
2021-11-21,1773,392.3036498720083,1947.6826681026482,8.387094602526782,9.37088180779544,46005.48762286954,144581.59027134057,9.942160107368874,9.618128338826482,8.514534531059939,10.693065269601393,10.387647139913543,8.765107754879654,9.90332692964232,10.518839281528736,8.5396994234344
2021-11-22,1501,144.51773235618208,1696.7518988033812,8.500270313615173,11.1413229169454,73740.61105221984,-56447.46461295028,9.842479802254212,1.9834434479886713,9.800788704631982,11.413247891972409,10.811662510183707,8.642975487048133,11.191238377939365,11.65796220841079,9.52057222596519
2021-11-23,1441,244.13411968337596,2054.767872164049,8.707274965475307,9.164473486527603,45942.068577408514,44077.35672129376,10.13125240109979,9.209353081567764,10.281202261259832,9.96871630852884,9.189911036666333,9.40772285007558,8.80646372454473,9.338161143464898,9.392264591600291
2021-11-24,918,163.94406168847866,937.5308999048923,10.125220031515626,9.512543797662516,52253.757375452326,131600.04155380806,10.272723754670508,3.7798843017375576,10.433064521603086,9.30596080687215,10.071208872466798,11.193851916969267,7.766310296526601,10.018820436812796,7.974373182804942
2021-11-25,1510,148.06912630196769,2599.880871383534,10.540630682785169,11.225641866142116,67987.88259925345,67892.69937176601,10.348433015501143,10.930248353066776,9.231346544318946,8.979378969202662,7.837782182306604,10.989371754851941,9.868726234347958,10.155489371487644,9.089333029942138
2021-11-26,513,201.69154024584378,1841.608942616541,8.117313582361687,9.786434870325076,33489.37685880947,46450.86875579518,9.890034477040112,19.53558286987439,9.981450543385979,9.90964259379485,10.448686644429062,9.637987477537758,10.678167977432006,9.393185200105282,11.194836466533044
2021-11-27,1417,296.0588555894471,2083.0468666216343,10.148199072387628,9.174288642408213,40480.23960655535,74974.59326591932,9.651954999505508,0.81224631899223,10.419959437699783,10.128926433376245,11.203816778140421,9.789114675722072,10.166411869597338,10.951968230768996,10.829042410854619
2021-11-28,1535,203.53746635291427,1311.1440989414868,9.818520916077443,9.819324987261576,49962.22618251225,59286.6443512172,10.403531372166311,11.782921415991218,10.022140439998049,10.596853559039836,11.491898338769602,10.447971127718967,9.022301864349348,8.505868477668368,11.568955265405313
2021-11-29,1160,139.03177493814167,2704.1267461754887,9.892280864667715,10.000735903374252,34449.704337012816,14930.06868015875,11.231242637132606,3.8184052968000977,7.941437706258251,10.489345916499156,11.001766558963727,9.818472501684791,9.703658008229835,10.17001052521722,10.360726372508603
2021-11-30,1898,123.26542715650369,1891.9560855256384,8.709985918462536,10.301667165446364,100221.9451929624,71234.97205334384,10.990206411179916,4.378213349513414,10.441545781408955,9.867443959767343,10.678182268622214,9.950377813871292,10.279239385154733,11.298171155884932,9.812957591000798
2021-12-01,1302,188.49923141557107,2314.6594529026943,9.479395631686206,11.417135213347564,28225.657069738463,60342.784981404955,11.719683924389987,11.946905105389073,9.291625140760512,10.305232128577872,10.06420770313098,9.633957422836241,9.000219859404746,11.619410397799582,8.40834568146976
2021-12-02,1366,398.4668656451531,2662.77100928859,11.697714403727556,8.993935994108433,94293.20977840261,54581.83738728202,10.256102757949284,18.032278659641584,9.397830838815299,9.112813909328196,9.299335662159228,11.272912235553031,9.022400090101515,10.170992806551656,11.475193198627117
2021-12-03,1381,283.4181600505342,2565.4961478586874,9.776795751869619,10.034682948875341,36411.752019761676,59214.90978938846,10.312461580486252,11.462602215847266,9.93721464026393,9.951645273985234,8.99994832999804,9.307302857382508,9.963545619790699,10.387940076779607,8.98019651331478
2021-12-04,1723,406.85233474674214,1710.9588239696423,10.372147664052088,9.895020004606938,54057.53481911927,23501.523542324918,11.613102644014784,9.809292239189713,10.66672937283337,10.993894702587625,11.388297116032053,10.504151569792354,8.33305721049313,11.156746018811022,10.428772099809652
2021-12-05,1490,308.2392658859287,2975.045897220803,8.841556307456896,9.96390253390708,65057.84266034987,129232.23640137515,8.917204192485677,10.552441687324738,9.748450453598789,7.611483751156404,8.351412722540054,9.865801299096665,12.400315532866028,12.438792790175105,11.751351258869626
2021-12-06,1778,436.8647050326656,2091.087539949143,8.62455757212042,9.956386505100348,61251.48238307738,90209.07596230513,10.206235944087807,6.95123661092105,10.378179998603184,11.213991452997522,8.632150394564652,9.793167618773229,10.118905521585024,9.512781387396616,11.051583588913608
2021-12-07,914,98.38102595131771,2149.603630986786,10.820004952534468,9.907398374617589,79127.94250140985,95056.85104979353,8.128263657786839,2.360677869478943,9.660094742046816,9.898059519056853,9.088515299781713,9.45618249165613,10.875996466038131,10.58992504674271,10.345411823809286
2021-12-08,1325,457.69715497106176,1846.8886647289735,10.041886298002447,9.449462913125414,49179.50976371195,-65427.775059945736,11.856029333013343,14.08941772013004,10.240190180975084,10.18481806213821,10.463865609736573,10.607259381823757,11.594314224410969,10.120312767012038,9.843745049654915
2021-12-09,1525,112.78357486697062,2051.8941142098433,9.450168635145948,10.979987838653381,40511.9819745937,24227.488395509405,10.668710241490373,7.2496489443223435,9.940592081267491,10.505930107482223,12.105592839155486,9.892969752056217,8.248902510846218,10.08988331925229,10.925206357089836
2021-12-10,1539,142.15407052511478,2582.690734658612,9.944563172414703,9.109113535977402,50677.56454201311,52533.91515595735,7.807064556908728,24.343440216262465,10.585208418501427,10.70832374206823,10.000914579184396,9.348174309824696,8.952976739390234,9.734836187721728,11.661849075439443
2021-12-11,1337,161.83110781222072,1935.9532216103457,9.902639914768363,10.441781539613304,67331.1502952491,54526.21602339021,10.682433385837935,-0.22382039449920477,9.98118548671255,9.802241653026313,8.637853053967262,10.15496528288928,11.280806787901538,10.151817727993455,9.289192959268066
2021-12-12,1346,225.73918352057834,1560.0519039965288,11.082632553127713,9.814771674393887,44778.99808034284,56513.40314788902,9.7241463369825,5.4366689088265945,8.983217624261677,10.323142483737632,9.792722597359214,10.035731794040544,9.677532941646202,9.663421721436812,10.732217827591496
2021-12-13,1091,209.09312071610685,2284.074083936997,8.486266996389553,10.361810241709078,23004.942530571694,58427.40533035957,10.132831164836631,14.894389392107582,10.484966447865018,9.483529138638369,9.298668835140768,9.254466090586874,10.079799730394328,9.474130982354596,7.395763623287755
2021-12-14,1781,122.43993406869097,2859.5522602817314,9.990867011261475,10.893724017744221,78722.21136861296,19934.61445115079,9.535314006325601,5.097199238903061,10.472080225567193,10.648587452598058,11.96915082037508,8.546301189711343,11.957158027679684,7.960480194009012,10.719463650419266
2021-12-15,1931,337.7243355781228,1831.847797920445,9.084760172273295,9.987115099160025,15717.106732033113,101958.05429444168,12.229726446617876,11.900209118156697,9.557626032666928,9.799384315573603,11.036389374465912,9.692524271463753,9.569236625426994,10.408077438883199,11.752139015063822
2021-12-16,882,60.31338075192889,2523.5487122751874,10.45571112994483,7.585361905186895,28929.092944568878,53859.88904021283,9.862733453727435,16.732140126668675,11.876427930421528,11.389908106046478,9.84425262923623,7.202501746943939,9.44378503668722,10.679097582593617,9.959079800249878
2021-12-17,1691,58.81964459663291,1348.9341607257502,9.629390504796135,10.603989080384133,85378.51085667669,112442.10876246679,10.019069416161141,4.029503928201806,9.88365945269131,9.221285909586117,10.730384782258689,9.24483092593941,10.33642767148889,10.339785409502348,8.652677894173369
2021-12-18,1776,185.8928936207453,2303.896024770832,8.690282014607726,10.32256797267609,53720.302248874934,19449.661282395617,10.505149310352722,5.24688648503999,9.461791441237692,9.896635317528775,8.915571477187658,9.173367315027546,8.961151854364212,10.086354423356378,9.89361451590297
2021-12-19,1452,113.49568483693281,1263.3303716015328,8.854654674834709,10.91753814953214,49484.45987255803,137804.8121294522,11.051010749404659,7.446816008153864,10.573868410703925,10.68311312104366,10.290785766407334,10.89761099605778,9.110531534513882,10.131003596931578,8.189968289490126
2021-12-20,1804,238.89751898480534,900.4323831347755,9.690689601702228,8.91390323291966,42235.334858486465,141019.3180671325,9.032493822873427,9.041541837730069,10.134061942951522,11.487560531838133,7.442148713171379,9.73293671131192,9.968643134698402,8.845380520391656,8.382094551465695
2021-12-21,1659,197.76288524829465,2694.8241253840533,10.345206591642118,12.164829030983068,-12636.286623993758,14221.095477763076,11.263793393163912,11.38627501689311,10.791741756345242,11.096211475746939,11.731663577656771,10.696036971089194,9.466583276918161,9.325160989738595,9.450994528302997
2021-12-22,1183,230.95041017105015,2600.925826164602,9.917926430358404,9.212164409792447,45868.629782124364,91223.29407820708,9.48781966023018,0.5274887551308254,10.440388891725663,8.312392277384484,9.417452254770463,7.689932139923471,9.442390468377784,11.067567218945808,8.951567723883132
2021-12-23,1450,344.0425314691965,1344.203897951743,9.49715479987339,10.791884763837631,36868.9818602518,102431.83983351005,10.211228586961049,12.36430519260999,10.078035918421268,10.27566830370882,8.622280383911448,11.226459881200805,9.222257004174162,11.791073837277645,10.497488572889248
2021-12-24,1229,64.43462034556521,1570.9463276666652,11.610534092480057,12.435642728281776,62010.10476911925,128795.11363000011,8.554144891192255,15.124199212700722,9.960699633389728,10.58803589560611,10.669903788176965,10.320907264301498,11.2445964455614,11.53010335463965,9.369208549051166
2021-12-25,2132,9.177994098930498,916.5451245420675,11.155740073965324,8.490128129438137,59555.66790062442,11548.54725805093,10.456588380482088,4.842876111892422,9.307681374001367,10.634182237361498,7.270535038944808,11.273886376035342,10.524976295206196,10.701172524243928,10.111624967587698
2021-12-26,779,104.72227284512051,3653.56969757989,10.136276165448011,9.732065532123372,40562.86234054216,95035.70775663847,10.43027218251129,15.323742767313078,9.430456195402952,10.51564921294223,11.625872107113258,9.387481704881164,11.403029683810965,12.125823407944441,11.22398452580768
2021-12-27,1451,407.7175580360098,2231.9284916647894,11.707595414084764,9.18881910591267,32771.48725676143,81815.29194214608,10.715467183345295,13.071660401085243,8.722600992647864,8.174718112072908,10.24380029746305,10.280435715863405,9.96303352096908,9.212247655675085,9.845731197659719
2021-12-28,1433,139.48636877021238,2749.86055803885,9.531866352140014,10.86125706920091,74807.11968894885,166270.98627378896,8.501094344388054,13.855672873225966,9.380065038409729,10.544465233935007,11.433341736358882,9.727218950939966,9.965507152268845,10.292316832635702,9.175369583643704
2021-12-29,1172,56.07427686351528,2153.506476148089,11.020038244670841,9.552886042867408,63068.55826267717,85778.6241119945,11.02162157830742,10.697947155631342,9.798800459121644,11.234842623722255,6.544881883551939,10.347956102789345,11.39508309555448,8.200699562823408,11.555797361129287
2021-12-30,1576,-60.70067156500352,2960.6593756992816,9.688527584641252,9.003963866457722,53356.77495958105,62872.09185487778,9.71920410148275,23.552186278397137,10.003036124266242,9.128974208891718,8.282918277185118,9.750668715980222,9.568897448917372,9.585070216016879,9.447415730238856
2021-12-31,1708,397.7296093456641,2877.39864402129,9.125191686513281,10.399211003749961,35054.984827203065,20267.89871237675,10.882919489659715,23.526388582077566,9.74037960388782,10.07666788400656,10.30941074723421,11.634691715454755,9.73363655619834,11.024759714727546,10.576731247993518
2022-01-01,1955,152.228948793248,1291.936317258088,8.608341651266002,10.36446108241384,46891.11893781796,55522.65545538801,9.966356317719292,4.229707876860061,11.977460268206666,10.294566304116083,8.656462410347903,10.168644735535704,9.849334750197679,8.242713269623557,9.621671323834148
2022-01-02,1642,144.49547491890638,2083.504309915668,9.593758568457144,10.873444983058885,66414.53831864934,35714.45795557556,10.097756993656196,15.010217247485917,9.497766865211105,9.635054588459125,9.939441067430309,10.658614394453414,9.500026146673171,11.027177208668036,9.473162500760335
2022-01-03,1153,177.7505733568732,2574.348413761104,10.002862538792385,11.309450838656451,37306.571596150796,41862.15948229622,11.249281640962675,5.714746040877681,9.179581885966345,10.774135398827834,9.135359566752328,11.244095685934795,11.191433475386667,10.520811338446038,9.227640057370536
2022-01-04,1250,179.00005395301727,1688.222826955901,8.784198606796785,9.221405103898924,31285.325560229037,76322.00355550583,9.472585194301088,5.962871847635713,10.579751825683475,9.423605499816528,7.799535022100208,11.113859500388013,12.376299590878808,8.017023821731934,9.001073272467218
2022-01-05,1784,411.83334064595306,1977.3795640203427,6.2567885915461545,9.057789405095056,40947.551445594676,83793.91377627928,9.994953718306109,20.17696979621665,11.058119729484979,10.475418137693904,10.606061696190547,10.164423518125782,9.520152240291957,10.92006659256156,8.460451539424657
2022-01-06,1921,136.6005634131821,2132.2017804816514,10.520027963938114,10.00568123174419,76394.46087405797,29206.89158197939,10.239015964729242,7.139566655298287,9.10226166856419,9.665121673641252,9.551425429047917,9.902231507039103,11.452415692258516,10.69786714920249,11.019771927449913
2022-01-07,1884,235.13585146059773,1630.9296241065801,11.942959305729264,10.577581983462613,35681.683093493106,88069.50288934475,10.526480970647091,11.129471089031503,8.709726755379123,9.712329131877421,8.571519594508326,10.26573218566126,9.884289010719927,10.468129683799537,7.713764311792038
2022-01-08,959,353.9820766519342,2055.19772759718,8.686271118817562,10.221185724275173,48151.77595359737,59559.25524630783,10.18354908585684,9.227645793109295,10.858590601432839,10.057487830304183,10.267899782995542,10.127880978068497,10.96710198551371,10.398908802982463,10.166455433402492
2022-01-09,1005,216.6736713211438,1713.3209307903414,9.171977766796585,10.267386925551676,54967.466288607386,106973.60056990739,11.498791538870261,9.634691671425806,10.7982633206123,10.246899931900325,9.921597238231724,11.390400030667118,9.896698270998913,7.630315967822161,10.156149644685732
2022-01-10,1168,114.4655690168591,1484.0712588012027,9.52074706165704,10.69781492306165,36430.62348338122,98037.49038820236,10.087966660888398,5.917980953680205,8.9627025348163,10.822654081274091,10.183667621316177,7.734706649811542,10.15144404464728,9.522842875987832,11.476631309633905
2022-01-11,1933,304.2405495528218,1298.0670473997177,9.73885634420035,7.456958633893137,38227.15424074468,93716.40011003583,9.80009525635423,13.825346527153796,8.168774818224342,9.681234651599974,10.751778348285251,10.30086762444104,9.838059615238686,11.854739903838471,8.797459938663335
2022-01-12,1500,137.0206636472418,2068.8397626659616,9.604519432760156,10.74818375088937,57551.81121905188,15550.6368587022,10.730784603985597,0.5962020562080834,7.947474636768501,10.721205890358043,10.299694316197497,9.744079024521499,10.673932218919678,8.843785457272135,9.480238171054205
2022-01-13,1248,53.89125583277416,2318.545081079932,11.011963844214524,8.958278138273664,30945.067191177557,105038.58353392321,8.693035525674693,9.84248051160237,9.8848948941161,9.364177806306747,8.625843997786003,10.882357558966367,11.239774368495766,10.504253558315348,11.451636627456834
2022-01-14,1952,71.77422677399173,2841.3591377640964,9.72731651512729,8.770616126018897,88041.06106777462,24456.254666513407,10.239764447337182,12.943694945789359,9.78296902214678,10.46599055338004,9.936356614735416,9.259622961758645,10.801196765194936,10.212540692095182,10.31030922112995
2022-01-15,1660,178.72629649104397,1668.7491484940374,9.380403519476536,10.400445344469782,73340.55950063582,63255.39339405426,9.79944029971023,7.653141845670304,12.028676769827529,9.194586554682502,9.308655283923748,9.410476611945757,8.520444009901134,10.048336693446501,9.547055030448126
2022-01-16,1323,88.66234950733669,2410.304928450996,9.728257206969378,9.476241298333745,43438.13003613801,87288.1747432141,12.418088951211912,1.4737891104954883,11.231275497175782,11.653574709366804,10.391238512701086,10.569720349495928,12.147387991235263,9.960817867873796,10.84686188623468
2022-01-17,1593,387.1590793908732,2011.6847584192133,8.685647612405587,9.955529991980361,32413.276774380676,110212.94032627228,9.783306969889871,9.884331974104317,10.263204657857253,10.173779544208458,11.339571088353349,10.554112954831805,9.496604600389189,10.386573632281799,9.845460399779718
2022-01-18,1222,-29.724484506207943,1810.7440542640102,10.286203227547686,10.382194349251279,88608.44062746991,39325.56117626369,10.724791867757423,4.64248183858549,9.367314735874317,10.89217328261782,9.762377510706424,9.60110462983578,12.229608169386244,9.85502308351384,10.868609172612388
2022-01-19,1315,206.96573270150301,1902.6378925379358,10.163477663983143,10.029356388946947,40228.170996452944,87355.0822889779,9.486905265865632,7.5923037963946705,10.833696656348044,9.968836160485738,10.218695430487298,8.454199950041046,10.280521935185362,12.328054550553375,9.929998264449827
2022-01-20,1867,162.69964762158637,3582.0571539749953,11.36764265463079,9.196582058340757,44901.49552139237,61032.90066498611,10.011108965853587,3.8782969315617413,9.295215754416363,9.578519616122902,7.7642574974540315,12.337139759152487,10.17163115201241,11.379732432170306,9.595442999744789
2022-01-21,1480,76.87889709750223,2451.444484911768,9.056156253117583,12.27934879017022,58363.75958077132,19738.863763118257,10.113432878279255,9.812359701344711,8.718768621274545,12.175497293523652,9.439223842089085,10.422527061155689,10.821019652978102,12.519599740190845,9.59517171392723
2022-01-22,1438,388.9545556887572,2287.3563047204066,8.259645914587324,10.859176618272029,73704.92666358917,51565.43823755965,9.717509173151784,14.420034455123128,9.651344518350475,10.209738303376424,8.8080572974436,12.470916038833568,11.0389347434918,10.46800506202079,9.489635953811318
2022-01-23,1935,160.66367225756775,2817.541862203921,10.222187411323864,10.248688888142865,42406.74931357599,71485.44809479633,10.305501380495473,7.065246079972905,10.405688069193491,10.158253135785799,9.508486020776443,8.840100432825778,9.684266626553663,10.224225725016636,11.208790064906905
2022-01-24,1684,404.4358132657058,2110.187010219908,10.177205043302838,9.64410135039438,58454.824744506,118972.81970412236,11.45707203537941,17.410176105141886,10.28665731667465,11.137992662790488,10.061283029110504,10.017132934471237,9.030631074471106,8.877542398686213,11.638601560382158
2022-01-25,1252,-4.357500886860407,1803.9110517123017,9.983536491773949,10.499718350381075,61224.067230529545,95192.03790225353,10.640502255877825,5.166160469740106,10.819039873496783,9.107007906344636,6.535464691305216,10.80120014827128,11.017064311432485,8.705570606816213,11.271398008098002
2022-01-26,1085,241.22774355259227,1053.7993448119114,9.341095332210404,10.090204502261237,33832.85216700197,-74569.09981639427,10.198870124708746,5.405295990685523,8.957859496371704,8.664873575779168,10.28669483976685,11.690394416239814,10.206952879946787,8.658735927814227,10.504310112807891
2022-01-27,1920,306.984217294606,2315.089761617544,10.416492526810403,10.330618948474413,73809.78331726423,80867.28069964102,6.29120490658928,9.591815049713052,10.56477128187069,8.619861135094716,10.724955746560857,9.082585675430938,8.721642809297677,9.897406583824518,10.598865458709312
2022-01-28,1480,200.05830985727545,2508.2492239745534,11.011479972154195,8.243798745806972,36459.38925742568,87377.07703779885,10.282227077020776,-6.0861822806673445,10.701789817691518,11.004855440101835,9.212018889848665,10.185244145424775,8.952234461563933,10.755527327244787,10.153220115268443
2022-01-29,890,242.0726282786161,1048.8258229633714,10.236715652380585,11.263400837125493,47431.184579479355,-49166.9510183588,8.981802528361998,10.966211789963868,9.983668781553982,10.588201230859754,8.483192773313585,10.63791198051147,9.65673163488507,9.924387483681047,10.540620227761586
2022-01-30,1200,258.4323322339761,1227.4610621069246,10.161943163338947,8.227068394460419,37445.7129902175,29640.23670444775,10.094422774993271,18.374287178103586,11.432713893290376,9.116896675857424,10.450575912912312,9.901471913781457,10.475805519732273,9.25181716889933,12.567790051066302
2022-01-31,2110,276.4789409982866,2785.610816686571,10.311607037684853,10.663119043614547,68210.95151468583,112027.56824860562,10.706037312985467,8.676002513788305,10.60053987623484,10.507707948475849,10.534747219431353,11.001862594073383,10.10881820519535,9.593577474256074,10.018874099151072
2022-02-01,1426,391.39158132175737,1319.2210572579816,10.347151740488632,10.191560468591573,16614.758866859956,104359.10958581825,11.462120208280158,7.683444007355977,9.336295618376635,9.238542053262512,10.259820147839386,9.79836547388432,9.784774771161018,8.655146084342565,9.743373855092168
2022-02-02,633,297.27877939852533,1529.0109936588647,9.271610466137734,9.018207980102572,81528.58465905476,107655.9467287831,9.761148240587668,3.003721720464961,10.875345151125284,10.082400230152663,9.008560022554091,11.350012882458579,9.168097875188378,9.677900395555554,8.903325221512901
2022-02-03,1830,185.88710174238815,2795.120033128562,11.037120802779949,10.08533912306475,46946.559684814376,135547.91850495635,9.539146914866796,4.923386009147662,9.94668303786549,11.087147763536171,10.682444987548394,9.997594863362579,10.198314646846477,8.962536362905816,10.77047324664993
2022-02-04,1257,58.31071565495799,1493.2023525388895,11.01267313927482,10.595849594250934,44184.69902037902,115808.7861296571,10.018572616960272,13.015924317609604,10.069999697288424,11.192828952544883,8.959705625184267,9.537413267029667,10.835492305516409,9.013524967650202,9.405419703943322
2022-02-05,2030,127.04620287209846,2561.8315292629068,10.49413366582462,11.073000402728344,52368.03863700877,94280.63280076525,8.522071638449507,8.811772912378682,9.19066582833899,9.45582009090989,9.359928824707943,9.646377682880345,10.556079174655103,7.7271093022311135,9.74609256441604
2022-02-06,1623,175.320221780111,1797.177902468681,10.080933336248664,8.100590718838994,60179.98113443009,-21120.44867346625,10.824887905026857,4.840904833795187,11.668975907148988,9.29693296037445,9.0423752740351,9.943155353689805,10.571891674055012,10.828460213351631,9.000616598609712
2022-02-07,1667,154.2871436816058,2598.3651037262744,10.363137773517517,10.452317603961772,63725.84226286636,33165.98332058328,9.613685986654446,5.161346554553215,9.740546011370208,9.787200554465327,8.29596577566312,11.096007709749802,9.673169009046935,8.051570236596401,9.429708192184888
2022-02-08,1407,215.89960307501897,1072.2995543665415,9.919365642731389,11.432194056416353,58421.06886565629,86785.57791920408,9.578066732026102,14.487078645764697,9.72041163514595,8.57798132199104,9.456142577133011,8.199171286941908,11.736083854778027,8.321347261238333,10.29371809891599
2022-02-09,2060,265.65168380949183,1148.3025493724263,9.588583458083866,9.517659283426568,70267.67499307696,87097.32074812092,11.0838208805834,3.3596168572472083,9.392189729351395,8.875057288353105,11.071575464747987,9.141715589974467,9.795190386936907,7.83439065695962,8.461993338940148
2022-02-10,2002,293.07539783644404,2578.275029616896,8.47382764629165,10.942188003514278,34096.444517108604,91441.73202496172,9.849663233005229,5.88825442751871,11.015525983916463,9.878544691985105,10.001514361732257,9.95204584669728,10.421224356135022,9.993379722947324,11.155583854898088
2022-02-11,1668,281.4689065964752,1406.042596419091,9.946375595687408,9.580102308397322,15535.916910528773,136276.99254558797,10.087943677707843,24.969422969064084,11.16520525831404,8.638367291845997,12.291910505253863,10.070132232980583,10.809119925504968,9.965598724522353,7.772048870342024
2022-02-12,1725,270.4788866409,1805.1559028338727,10.187059728731546,10.478609991602136,40993.91658317433,107774.70940969542,8.80713935024437,5.91563451587255,9.395505624321373,9.567383636189676,8.430177022560864,7.715377979593661,10.193967961571039,9.19221012302415,8.73043885526216
2022-02-13,1326,327.1140300575569,883.8231461485544,8.756447500882688,10.35588303332514,24414.773352870998,22110.261062737,9.88155559849874,9.54944233711678,10.061935785519175,10.009020439903193,9.278666855928872,10.703621786974596,9.398531102353065,12.640371011566256,11.634331272994237
2022-02-14,1144,97.248968784234,2252.5523254677505,10.159195069509318,9.562234565855356,39421.070304070585,92440.83605688627,7.918147382109638,16.841891693668334,12.603552305549508,10.681020407414927,10.900868895766212,9.304992116589272,9.29656266873306,11.614795642673998,9.41156235702563
2022-02-15,1129,231.9255073290963,1525.177270516382,10.491016724910734,10.587947818538481,26927.474678030852,51595.361412791404,9.306258739702704,7.844385477792345,11.348160354358933,10.28695162996976,10.736232576869092,9.49205189836252,10.736501844488666,10.749115348960425,10.241928816361185
2022-02-16,1609,280.3890146725585,2821.6087388000506,10.398455608026977,7.930361206021795,55721.6102410538,40249.29488779254,9.143860805283213,8.275822520660133,10.134279301954269,9.972474750041169,12.038938951909255,10.73683353507642,8.633527513214208,9.36818845130797,9.514161881154498
2022-02-17,1537,434.1517936133332,2188.9735967008337,10.537999011684517,9.780572077588898,55726.90579515405,15211.374375069063,9.546798856254467,8.38922856553608,10.548600542397171,9.037569741254048,8.268838394095127,11.193006019780558,9.021044656897962,8.926325780090474,9.623281955975656
2022-02-18,1457,109.42522438592516,735.4947441248553,11.105050107994092,9.224785798719141,61246.13604403469,65751.55874317863,10.300675444292091,16.25522370352989,9.479394814238605,9.513821252801627,9.333069583062722,9.420931234674846,9.558240548551616,9.195666755207057,10.317369317909943
2022-02-19,1620,60.16457613301813,1859.225256365686,10.786788136460382,9.927049733071902,18815.952366042642,109113.25844132999,8.975132793415227,15.506387250859856,8.705613879644323,10.681438337445249,9.241951943801439,9.459294106176303,8.458890986802503,10.711933230454925,10.083469438035099
2022-02-20,1326,297.8102640421484,663.0586065091497,10.078702207608147,8.250924134276154,49949.69146011516,60436.4108814377,9.801839096834982,13.034421786485943,9.94665139871187,9.725842683933173,10.107405303883032,8.739680796851406,9.323035107867977,8.911790785869126,10.978992539343867
2022-02-21,1510,287.49276743324737,1804.9525704799391,9.090167704963529,10.956293429276158,32781.46994922309,70806.87691221226,9.158078679777992,20.135816386063233,11.377897907749045,9.85303903047284,11.71151642501091,9.986107823256893,10.427575857576402,9.129407879663042,8.922447765027735
2022-02-22,1397,423.4399389076286,2043.5396298388252,12.010211830592901,10.744012628520524,85359.67719733345,-8633.894353027048,8.915798488099464,20.67418378567971,10.362007372951046,8.964081038812143,11.049121311166084,9.025076050528778,10.398276109335642,10.366280949251578,10.50425794949797
2022-02-23,2021,209.9291229784726,3007.4623527127055,9.151179414490635,8.944182565694334,64138.767764475764,101829.20102905373,9.661300077063801,14.014209905379076,10.510920343968177,8.137600227006866,10.301757453142054,11.581211170683217,10.848358135096952,10.128675299423861,10.541867472863547
2022-02-24,1269,213.11555027082198,2798.081514699999,11.764525401303771,8.363157703612842,45725.823244460844,6587.755338667237,10.504515681177157,5.729408598767851,9.624239280885806,9.040779124911184,10.397173122169168,11.04946503721641,9.874253633297208,9.966437717227267,11.698691364541082
